ko04910	2.87451935346			-
ko00531	3.77154976459			0.00363937979706
ko05133	2.98860495218			0.00363937979706
ko05130	2.18598637795			-
ko00360	3.62864932818			0.00388490662212
ko04112	4.27174114991			0.00388490662212
ko00362	3.34735791109			0.00388490662212
ko00363	1.39572022531			0.00739712515698
ko00364	2.67643032149			-
ko00365	0.793930472336			-
ko00430	3.97092961533			0.00363937979706
ko02010	3.78149817392			0.00388490662212
ko00130	3.94749676409			-
ko00633	3.63045734449			0.0247217123384
ko00040	3.5664373107			0.00388490662212
ko03460	0.0			-
ko00730	4.21370196095			0.00388490662212
ko00630	4.07025761808			0.00388490662212
ko01040	3.43644149226			0.00388490662212
ko04144	0.0			-
ko03018	3.9857501428			0.00388490662212
ko00281	3.94280909636	Digesta	3.63216186375	0.00382264705459
ko00280	3.98387217685	Digesta	3.62521383889	0.00388490662212
ko03013	2.91382026964			0.00388490662212
ko04213	3.48460342062			0.00639226887077
ko04214	3.32015794332			0.00388490662212
ko03015	0.0			-
ko02025	3.74944024836			-
ko00997	1.35685968583			0.0274863361115
ko00600	3.49809337134			0.00363937979706
ko05143	2.6624549032			-
ko00523	3.39115589916			0.0127533427322
ko00520	3.95381701771			-
ko00521	4.1743186036			-
ko05146	2.33254885775			0.0274863361115
ko00998	2.36641854293			-
ko00052	3.77911631825			0.00388490662212
ko00053	3.42266796016			0.00382264705459
ko00051	3.7003940217			-
ko00400	4.19062824879			0.00388490662212
ko00965	3.02639137663			0.00388490662212
ko00404	2.16846087321			0.00629995107706
ko00480	3.94324581779			0.00388490662212
ko00643	3.33487006583			0.00739712515698
ko00640	3.91627465619			0.00388490662212
ko00720	3.99507335782			-
ko02024	3.79593481027			0.00388490662212
ko00960	3.68269606341			0.00558750453362
ko02026	4.05078681936			0.00388490662212
ko01503	3.99765298622			0.00388490662212
ko01502	3.50920140342			-
ko00120	0.0			-
ko00121	4.03513470005			0.00388490662212
ko03008	2.86454054523			-
ko00290	4.50089946272	Tissue	3.69603648939	0.00388490662212
ko04614	3.18973413511			0.00388490662212
ko03410	4.09041833258			0.00388490662212
ko00984	1.93805666463			0.00209299839236
ko05010	2.69053907254			-
ko05012	2.86210215085			-
ko00980	2.74224442656			-
ko00410	3.23964101088			-
ko00983	4.14156040866	Digesta	3.7056889963	0.00382264705459
ko05150	0.474173269661			-
ko05152	2.67531629317			-
ko00791	2.49508215789			-
ko00790	4.12401313369			0.00388490662212
ko00020	4.34983943391	Tissue	3.63375298777	0.00388490662212
ko00710	4.19582104293			-
ko00340	4.03730237543			0.0161224153433
ko00550	4.21145410989			0.0161224153433
ko00650	3.94682444227			0.00388490662212
ko03030	4.17645471534			0.00388490662212
ko00220	4.02582962378			0.00388490662212
ko02030	4.73826503914	Tissue	4.1562531454	0.00388490662212
ko04621	2.92974410506			-
ko04624	0.0			-
ko00910	3.98441738646			0.0161224153433
ko00830	2.8165495374			0.0131951031325
ko00780	4.38605983171			0.00388490662212
ko00940	3.2631272999			-
ko00785	3.76984791949			0.00388490662212
ko00030	3.97204553418			0.00388490662212
ko02020	3.81674670093			-
ko00230	4.03075219974			0.00388490662212
ko04122	4.28544233734			0.00388490662212
ko00540	4.27902229458	Tissue	3.61110024288	0.00388490662212
ko05111	4.04752365955			0.00388490662212
ko00660	4.02779624857	Digesta	3.60332426256	0.0463198406446
ko03020	3.66779000658			0.00388490662212
ko05017	2.16205469765			-
ko03010	4.3350166869	Tissue	3.60571616896	0.00388490662212
ko00140	0.612154556772			0.0127533427322
ko01524	3.11407244467			-
ko00330	3.74693308589			0.00388490662212
ko00908	3.77737198096			0.00388490662212
ko00909	1.3693446729			0.0274863361115
ko03430	4.38873403007			0.00388490662212
ko00906	2.50163960966			0.0247217123384
ko00900	4.01871599002			0.00388490662212
ko00903	3.70474651681			0.00739712515698
ko00471	4.25518494612			0.00388490662212
ko00472	3.26372047784			-
ko00473	4.46882949409	Tissue	3.79045613207	0.00388490662212
ko00970	4.3717534182	Tissue	3.67630076189	0.00388490662212
ko04210	2.54115345783			-
ko00240	4.10425636602			-
ko00571	1.28305818964			-
ko01055	2.27627486391			-
ko00572	2.93734584355			0.00388490662212
ko04113	1.92382312356			-
ko01501	3.75056128993			0.00388490662212
ko04310	0.0			-
ko03420	4.0475304811			0.00388490662212
ko00770	4.24052176247			0.00388490662212
ko04152	2.311243601			-
ko00670	4.19681066544			0.00388490662212
ko03050	0.472957221631			-
ko00930	3.54551780746			0.00382264705459
ko04928	1.3139240335			-
ko04138	1.98493048755			0.0370407305919
